	id	sentence	word	tlms	all_mets	pos	tag	local
370	312860_aID2TE	On the other hand how schould students learn something from someone who can not bring the messege to them.	bring	0	1	VERB	VB	On the other hand how schould students learn something from someone who can not bring the messege to them .
371	312860_aID2TE	If a teacher stays in front of the class and talks in high level language about how to write an essay and nowbody does understand, how will this be great.	stays	0	0	VERB	VBZ	If a teacher stays in front of the class and talks in high level language about how to write an essay and nowbody does understand
372	312860_aID2TE	If a teacher stays in front of the class and talks in high level language about how to write an essay and nowbody does understand, how will this be great.	write	0	0	VERB	VB	If a teacher stays in front of the class and talks in high level language about how to write an essay and nowbody does understand
373	312860_aID2TE	If a teacher stays in front of the class and talks in high level language about how to write an essay and nowbody does understand, how will this be great.	understand	0	0	VERB	VB	If a teacher stays in front of the class and talks in high level language about how to write an essay and nowbody does understand
374	312860_aID2TE	The students beginn to make noises, gossiping or just doning something else instead of being concentrated.	beginn	0	0	VERB	VBP	The students beginn to make noises
375	312860_aID2TE	The students beginn to make noises, gossiping or just doning something else instead of being concentrated.	gossiping	0	0	VERB	VBG	gossiping or just doning something else instead of being concentrated .
376	312860_aID2TE	The students beginn to make noises, gossiping or just doning something else instead of being concentrated.	doning	0	0	VERB	VBG	gossiping or just doning something else instead of being concentrated .
377	312860_aID2TE	The students beginn to make noises, gossiping or just doning something else instead of being concentrated.	concentrated	0	0	VERB	VBN	gossiping or just doning something else instead of being concentrated .
378	312860_aID2TE	But if the teacher can relate with them and knows how he can get the attention, they will learn much more.	relate	0	0	VERB	VB	But if the teacher can relate with them and knows how he can get the attention
379	312860_aID2TE	But if the teacher can relate with them and knows how he can get the attention, they will learn much more.	knows	0	0	VERB	VB	But if the teacher can relate with them and knows how he can get the attention
380	312860_aID2TE	But if the teacher can relate with them and knows how he can get the attention, they will learn much more.	get	0	0	VERB	VB	But if the teacher can relate with them and knows how he can get the attention
381	312860_aID2TE	But if the teacher can relate with them and knows how he can get the attention, they will learn much more.	learn	0	0	VERB	VB	they will learn much more .
382	312860_aID2TE	"Even though he may not know as much as ""the boring teacher""."	know	0	0	VERB	VB	Even though he may not know as much as `` the boring teacher '' .
383	312860_aID2TE	It's really difficult to be a teacher or to find a teacher who has a knowledge, has interesset in his own subject and can bring the `Unterrichtsstoff` to the students.	find	0	0	VERB	VB	It 's really difficult to be a teacher or to find a teacher who has a knowledge
384	312860_aID2TE	It's really difficult to be a teacher or to find a teacher who has a knowledge, has interesset in his own subject and can bring the `Unterrichtsstoff` to the students.	interesset	0	0	VERB	VBN	has interesset in his own subject and can bring the ` Unterrichtsstoff ` to the students .
385	312860_aID2TE	It's really difficult to be a teacher or to find a teacher who has a knowledge, has interesset in his own subject and can bring the `Unterrichtsstoff` to the students.	bring	0	0	VERB	VB	has interesset in his own subject and can bring the ` Unterrichtsstoff ` to the students .
386	369250_aID2TE	Essay A teacher's ability to relate well with students is more important than excellent knowledge of the subject being taught.	Essay	0	0	VERB	VB	Essay A teacher 's ability to relate well with students is more important than excellent knowledge of the subject being taught .
387	369250_aID2TE	Essay A teacher's ability to relate well with students is more important than excellent knowledge of the subject being taught.	relate	0	0	VERB	VB	Essay A teacher 's ability to relate well with students is more important than excellent knowledge of the subject being taught .
388	369250_aID2TE	Should a teacher have a good relationship with students and be liked, than be able to teach them a lot and give them all their knowledge?	liked	0	0	VERB	VBN	Should a teacher have a good relationship with students and be liked
389	369250_aID2TE	Should a teacher have a good relationship with students and be liked, than be able to teach them a lot and give them all their knowledge?	teach	0	0	VERB	VB	than be able to teach them a lot and give them all their knowledge ?
390	369250_aID2TE	Should a teacher have a good relationship with students and be liked, than be able to teach them a lot and give them all their knowledge?	give	0	1	VERB	VB	than be able to teach them a lot and give them all their knowledge ?
391	369250_aID2TE	Their are two sides to this question and both of them should be heard.	heard	0	0	VERB	VBN	Their are two sides to this question and both of them should be heard .
392	369250_aID2TE	But first of all, I have to say, that this is my personal opinion and it can not be supported by everyone.	say	0	0	VERB	VB	I have to say
393	369250_aID2TE	But first of all, I have to say, that this is my personal opinion and it can not be supported by everyone.	supported	0	0	VERB	VBN	that this is my personal opinion and it can not be supported by everyone .
394	369250_aID2TE	On the one hand, I do think that it is more important to have teacher that not only teach you a subject, which you may be fond of, but also make you want to go to their classes.	think	0	0	VERB	VB	I do think that it is more important to have teacher that not only teach you a subject
395	369250_aID2TE	On the one hand, I do think that it is more important to have teacher that not only teach you a subject, which you may be fond of, but also make you want to go to their classes.	teach	0	0	VERB	VB	I do think that it is more important to have teacher that not only teach you a subject
396	369250_aID2TE	On the one hand, I do think that it is more important to have teacher that not only teach you a subject, which you may be fond of, but also make you want to go to their classes.	want	0	0	VERB	VBP	but also make you want to go to their classes .
397	369250_aID2TE	On the one hand, I do think that it is more important to have teacher that not only teach you a subject, which you may be fond of, but also make you want to go to their classes.	go	0	0	VERB	VB	but also make you want to go to their classes .
398	369250_aID2TE	In a lot of cases people like a class or a subject because their teachers are kind and support them.	support	0	0	VERB	VB	In a lot of cases people like a class or a subject because their teachers are kind and support them .
399	369250_aID2TE	You will rather prefer going to school if your teachers can relate well with you and your classmates, than theacher which only tell you of and are not personaly interested in you.	prefer	0	0	VERB	VB	You will rather prefer going to school if your teachers can relate well with you and your classmates
400	369250_aID2TE	You will rather prefer going to school if your teachers can relate well with you and your classmates, than theacher which only tell you of and are not personaly interested in you.	going	0	0	VERB	VBG	You will rather prefer going to school if your teachers can relate well with you and your classmates
401	369250_aID2TE	You will rather prefer going to school if your teachers can relate well with you and your classmates, than theacher which only tell you of and are not personaly interested in you.	relate	0	0	VERB	VB	You will rather prefer going to school if your teachers can relate well with you and your classmates
402	369250_aID2TE	You will rather prefer going to school if your teachers can relate well with you and your classmates, than theacher which only tell you of and are not personaly interested in you.	tell	0	0	VERB	VBP	than theacher which only tell you of and are not personaly interested in you .
403	369250_aID2TE	They will always being kind and will never give you the feeling that you should be stressed.	give	0	0	VERB	VB	They will always being kind and will never give you the feeling that you should be stressed .
404	369250_aID2TE	They will always being kind and will never give you the feeling that you should be stressed.	feeling	0	0	VERB	VBG	They will always being kind and will never give you the feeling that you should be stressed .
405	369250_aID2TE	They will always being kind and will never give you the feeling that you should be stressed.	stressed	0	0	VERB	VBN	They will always being kind and will never give you the feeling that you should be stressed .
406	369250_aID2TE	It will be fine, until you have exams with diffrent teachers or your final exams and you will realize you don't have the knowledge for the subject.	exams	0	0	VERB	VBN	until you have exams with diffrent teachers or your final exams and you will realize you do n't have the knowledge for the subject .
407	369250_aID2TE	It will be fine, until you have exams with diffrent teachers or your final exams and you will realize you don't have the knowledge for the subject.	realize	0	0	VERB	VB	until you have exams with diffrent teachers or your final exams and you will realize you do n't have the knowledge for the subject .
408	369250_aID2TE	Some teachers, which don't have the knowledged, won't be able to answer your questions and with this you will not be able to expand your own knowledge.	knowledged	0	0	VERB	VBN	which do n't have the knowledged
409	369250_aID2TE	Some teachers, which don't have the knowledged, won't be able to answer your questions and with this you will not be able to expand your own knowledge.	answer	0	0	VERB	VB	wo n't be able to answer your questions and with this you will not be able to expand your own knowledge .
410	369250_aID2TE	Some teachers, which don't have the knowledged, won't be able to answer your questions and with this you will not be able to expand your own knowledge.	expand	0	0	VERB	VB	wo n't be able to answer your questions and with this you will not be able to expand your own knowledge .
411	369250_aID2TE	And some people do go to school for only expanding their knowledge, they won't want teachers interacting with their lifes.	go	0	0	VERB	VB	And some people do go to school for only expanding their knowledge
412	369250_aID2TE	And some people do go to school for only expanding their knowledge, they won't want teachers interacting with their lifes.	expanding	0	0	VERB	VBG	And some people do go to school for only expanding their knowledge
413	369250_aID2TE	And some people do go to school for only expanding their knowledge, they won't want teachers interacting with their lifes.	want	0	0	VERB	VB	they wo n't want teachers interacting with their lifes .
414	369250_aID2TE	And some people do go to school for only expanding their knowledge, they won't want teachers interacting with their lifes.	interacting	0	0	VERB	VBG	they wo n't want teachers interacting with their lifes .
415	369250_aID2TE	But they want someone who is hard on them and takes them a long way.	want	0	0	VERB	VBP	But they want someone who is hard on them and takes them a long way .
416	369250_aID2TE	But they want someone who is hard on them and takes them a long way.	takes	0	0	VERB	VBZ	But they want someone who is hard on them and takes them a long way .
417	369250_aID2TE	In the end one must say, their are so many diffrent students, which prefer diffrent teachers.	say	0	0	VERB	VB	In the end one must say
418	369250_aID2TE	In the end one must say, their are so many diffrent students, which prefer diffrent teachers.	prefer	0	0	VERB	VBP	which prefer diffrent teachers .
419	369250_aID2TE	Some would rather have a good person as a teacher and for them this will be a good teacher and others would rather have a person with a lot of knowledge as their teacher, that can teach them a lot about the subject, but the subject may be dry and boring for others.	teach	0	0	VERB	VB	that can teach them a lot about the subject
420	369250_aID2TE	Some would rather have a good person as a teacher and for them this will be a good teacher and others would rather have a person with a lot of knowledge as their teacher, that can teach them a lot about the subject, but the subject may be dry and boring for others.	boring	0	0	VERB	VBG	but the subject may be dry and boring for others .
421	311916_aID2TE	Ja das ist sicherlich wichtig.	ist	0	0	VERB	VBP	Ja das ist sicherlich wichtig .
422	311916_aID2TE	Ein Lehrer, der nur die eine Fähigkeit besizt, kann weder intellektuell noch pädagogoisch effetkiv unterrichten.	die	0	0	VERB	VBP	der nur die eine Fähigkeit besizt
423	311916_aID2TE	Ein Lehrer, der nur die eine Fähigkeit besizt, kann weder intellektuell noch pädagogoisch effetkiv unterrichten.	kann	0	0	VERB	VB	kann weder intellektuell noch pädagogoisch effetkiv unterrichten .
424	311916_aID2TE	Auf den Schüler wirkt dies auf motivierende Weise,indem die informationsübergabe freudig passiert.	den	0	0	VERB	VBZ	Auf den Schüler wirkt dies auf motivierende Weise
425	311916_aID2TE	Auf den Schüler wirkt dies auf motivierende Weise,indem die informationsübergabe freudig passiert.	dies	0	0	VERB	VBZ	Auf den Schüler wirkt dies auf motivierende Weise
426	311916_aID2TE	Wenn man sich als Lehrer zu fest mit Schülern identifizieren kann, kommen eventuell Gefahren zum Vorschein.	eventuell	0	0	VERB	VBP	kommen eventuell Gefahren zum Vorschein .
427	311916_aID2TE	Dies stellt selbstverständlicherweise die Fähigkeit in Frage, objektiv unterrichten und bewerten zu können.	stellt	0	0	VERB	VBP	Dies stellt selbstverständlicherweise die Fähigkeit in Frage
428	311916_aID2TE	Ein Lehrer wird dazu ausgebildet, über ein grosses Fachwissen zu verfügen und pädagogisch adequate Erziehungsmassnahmen abschätzen zu können.	wird	0	0	VERB	VBD	Ein Lehrer wird dazu ausgebildet
429	311916_aID2TE	Ein Lehrer wird dazu ausgebildet, über ein grosses Fachwissen zu verfügen und pädagogisch adequate Erziehungsmassnahmen abschätzen zu können.	ein	0	0	VERB	VBP	über ein grosses Fachwissen zu verfügen und pädagogisch adequate Erziehungsmassnahmen abschätzen zu können .
430	311916_aID2TE	Ohne Beziehung kein Lernen.Ohne Wissen kann eine beziehung entstehen aber nichts vermittelt werden.	entstehen	0	0	VERB	VBP	Ohne Beziehung kein Lernen.Ohne Wissen kann eine beziehung entstehen aber nichts vermittelt werden .
431	311916_aID2TE	Ohne Beziehung kein Lernen.Ohne Wissen kann eine beziehung entstehen aber nichts vermittelt werden.	aber	0	0	VERB	VB	Ohne Beziehung kein Lernen.Ohne Wissen kann eine beziehung entstehen aber nichts vermittelt werden .
432	290235_aID2TE	I agree with this statement.	agree	0	0	VERB	VBP	I agree with this statement .
433	290235_aID2TE	A teacher has to relate well with the students, like this the techaers have a stronger connection with their students.	relate	0	0	VERB	VB	A teacher has to relate well with the students
434	290235_aID2TE	The point is not that the teachers have to give their knowledge to their students.	give	0	1	VERB	VB	The point is not that the teachers have to give their knowledge to their students .
435	290235_aID2TE	The connection, the trust between them is morn important then anything.	morn	0	0	VERB	VBN	the trust between them is morn important then anything .
436	290235_aID2TE	They have to interaktive with the students and they have to know their mentalltity.	interaktive	0	0	VERB	VB	They have to interaktive with the students and they have to know their mentalltity .
437	290235_aID2TE	They have to interaktive with the students and they have to know their mentalltity.	know	0	0	VERB	VB	They have to interaktive with the students and they have to know their mentalltity .
438	290235_aID2TE	If they only concentrae in their subject and don't take the students seriously, it's not worth it to call the person as a teacher.	concentrae	0	0	VERB	VBP	If they only concentrae in their subject and do n't take the students seriously
439	290235_aID2TE	If they only concentrae in their subject and don't take the students seriously, it's not worth it to call the person as a teacher.	take	0	0	VERB	VB	If they only concentrae in their subject and do n't take the students seriously
440	290235_aID2TE	If they only concentrae in their subject and don't take the students seriously, it's not worth it to call the person as a teacher.	call	0	0	VERB	VB	it 's not worth it to call the person as a teacher .
441	290235_aID2TE	For exemple in history class the teacher tells abut the Second World War and she only speaks out what she prepars and doesn't go on on the children.	tells	0	0	VERB	VBZ	For exemple in history class the teacher tells abut the Second World War and she only speaks out what she prepars and does n't go on on the children .
442	290235_aID2TE	For exemple in history class the teacher tells abut the Second World War and she only speaks out what she prepars and doesn't go on on the children.	speaks	0	0	VERB	VBZ	For exemple in history class the teacher tells abut the Second World War and she only speaks out what she prepars and does n't go on on the children .
443	290235_aID2TE	For exemple in history class the teacher tells abut the Second World War and she only speaks out what she prepars and doesn't go on on the children.	prepars	0	0	VERB	VBZ	For exemple in history class the teacher tells abut the Second World War and she only speaks out what she prepars and does n't go on on the children .
444	290235_aID2TE	For exemple in history class the teacher tells abut the Second World War and she only speaks out what she prepars and doesn't go on on the children.	go	0	0	VERB	VB	For exemple in history class the teacher tells abut the Second World War and she only speaks out what she prepars and does n't go on on the children .
445	290235_aID2TE	This will be very boring for the stundets and they won't concentrate on the subject.	concentrate	0	0	VERB	VB	This will be very boring for the stundets and they wo n't concentrate on the subject .
446	290235_aID2TE	The teacher has to know what a student wants and what are his problems.	know	0	0	VERB	VB	The teacher has to know what a student wants and what are his problems .
447	290235_aID2TE	The teacher has to know what a student wants and what are his problems.	wants	0	0	VERB	VBZ	The teacher has to know what a student wants and what are his problems .
448	290235_aID2TE	The teacher has to think like a stundet and has to be in the mind of the student.	think	0	0	VERB	VB	The teacher has to think like a stundet and has to be in the mind of the student .
449	361200_aID2TE	A teacher's job is obviously to teach their students and make sure they understand the topic at hand sufficiently.	teach	0	0	VERB	VB	A teacher 's job is obviously to teach their students and make sure they understand the topic at hand sufficiently .
450	361200_aID2TE	A teacher's job is obviously to teach their students and make sure they understand the topic at hand sufficiently.	understand	0	0	VERB	VBP	A teacher 's job is obviously to teach their students and make sure they understand the topic at hand sufficiently .
451	361200_aID2TE	For a teacher to achieve this they need to understand how to teach, explain and how a student learns.	achieve	0	0	VERB	VB	For a teacher to achieve this they need to understand how to teach
452	361200_aID2TE	For a teacher to achieve this they need to understand how to teach, explain and how a student learns.	need	0	0	VERB	VBP	For a teacher to achieve this they need to understand how to teach
453	361200_aID2TE	For a teacher to achieve this they need to understand how to teach, explain and how a student learns.	understand	0	0	VERB	VB	For a teacher to achieve this they need to understand how to teach
454	361200_aID2TE	For a teacher to achieve this they need to understand how to teach, explain and how a student learns.	teach	0	0	VERB	VB	For a teacher to achieve this they need to understand how to teach
455	361200_aID2TE	For a teacher to achieve this they need to understand how to teach, explain and how a student learns.	explain	0	0	VERB	VB	explain and how a student learns .
456	361200_aID2TE	For a teacher to achieve this they need to understand how to teach, explain and how a student learns.	learns	0	0	VERB	VBZ	explain and how a student learns .
457	361200_aID2TE	A teacher who relates very well to their students is very likely to understand the students' needs in terms of learning the subject, but also in terms of paying attention or learning at general.	relates	0	0	VERB	VBZ	A teacher who relates very well to their students is very likely to understand the students ' needs in terms of learning the subject
458	361200_aID2TE	A teacher who relates very well to their students is very likely to understand the students' needs in terms of learning the subject, but also in terms of paying attention or learning at general.	understand	0	0	VERB	VB	A teacher who relates very well to their students is very likely to understand the students ' needs in terms of learning the subject
459	361200_aID2TE	A teacher who relates very well to their students is very likely to understand the students' needs in terms of learning the subject, but also in terms of paying attention or learning at general.	learning	0	0	VERB	VBG	A teacher who relates very well to their students is very likely to understand the students ' needs in terms of learning the subject
460	361200_aID2TE	A teacher who relates very well to their students is very likely to understand the students' needs in terms of learning the subject, but also in terms of paying attention or learning at general.	paying	1	1	VERB	VBG	but also in terms of paying attention or learning at general .
461	361200_aID2TE	A concentrated class makes the lessons easier for the teacher and assures that the students pay attention and therefor learn properly.	assures	0	0	VERB	VBZ	A concentrated class makes the lessons easier for the teacher and assures that the students pay attention and therefor learn properly .
462	361200_aID2TE	A concentrated class makes the lessons easier for the teacher and assures that the students pay attention and therefor learn properly.	pay	1	1	VERB	VBP	A concentrated class makes the lessons easier for the teacher and assures that the students pay attention and therefor learn properly .
463	361200_aID2TE	A concentrated class makes the lessons easier for the teacher and assures that the students pay attention and therefor learn properly.	learn	0	0	VERB	VBP	A concentrated class makes the lessons easier for the teacher and assures that the students pay attention and therefor learn properly .
464	361200_aID2TE	A teacher who understands the class's problems and the struggles of the individuals can motivate the students better or even mould the education to better suit the students' current needs.	understands	0	0	VERB	VBZ	A teacher who understands the class 's problems and the struggles of the individuals can motivate the students better or even mould the education to better suit the students ' current needs .
465	361200_aID2TE	A teacher who understands the class's problems and the struggles of the individuals can motivate the students better or even mould the education to better suit the students' current needs.	motivate	0	0	VERB	VB	A teacher who understands the class 's problems and the struggles of the individuals can motivate the students better or even mould the education to better suit the students ' current needs .
466	361200_aID2TE	A teacher who understands the class's problems and the struggles of the individuals can motivate the students better or even mould the education to better suit the students' current needs.	better	0	0	VERB	VBP	A teacher who understands the class 's problems and the struggles of the individuals can motivate the students better or even mould the education to better suit the students ' current needs .
467	361200_aID2TE	A teacher who understands the class's problems and the struggles of the individuals can motivate the students better or even mould the education to better suit the students' current needs.	mould	1	1	VERB	VB	A teacher who understands the class 's problems and the struggles of the individuals can motivate the students better or even mould the education to better suit the students ' current needs .
468	361200_aID2TE	A teacher who can thusly relate is more sympathetic and gains more respect from the class.	relate	0	0	VERB	VB	A teacher who can thusly relate is more sympathetic and gains more respect from the class .
469	361200_aID2TE	And in my opinion the students' respect is one of the most helpful assets a teacher can get.	get	0	0	VERB	VB	And in my opinion the students ' respect is one of the most helpful assets a teacher can get .
470	361200_aID2TE	But none of this is very helpful if the teacher doesn't understand their subject well enough.	understand	0	0	VERB	VB	But none of this is very helpful if the teacher does n't understand their subject well enough .
471	361200_aID2TE	To sufficiently explain something, one needs to understand it on a higher level.	explain	0	0	VERB	VB	To sufficiently explain something
472	361200_aID2TE	To sufficiently explain something, one needs to understand it on a higher level.	needs	0	0	VERB	VBZ	one needs to understand it on a higher level .
473	361200_aID2TE	To sufficiently explain something, one needs to understand it on a higher level.	understand	0	0	VERB	VB	one needs to understand it on a higher level .
474	361200_aID2TE	Curious studens are a blessing for every teacher who can answer their questions well, but if a teacher doesn't understand the subject well beyond the planed curiculum and therefor isn't able to answer curious stundents, it can evoke a sense of overwhelming difficulty of the subject and even demotivate the students.	answer	0	0	VERB	VB	Curious studens are a blessing for every teacher who can answer their questions well
475	361200_aID2TE	Curious studens are a blessing for every teacher who can answer their questions well, but if a teacher doesn't understand the subject well beyond the planed curiculum and therefor isn't able to answer curious stundents, it can evoke a sense of overwhelming difficulty of the subject and even demotivate the students.	understand	0	0	VERB	VB	but if a teacher does n't understand the subject well beyond the planed curiculum and therefor is n't able to answer curious stundents
476	361200_aID2TE	Curious studens are a blessing for every teacher who can answer their questions well, but if a teacher doesn't understand the subject well beyond the planed curiculum and therefor isn't able to answer curious stundents, it can evoke a sense of overwhelming difficulty of the subject and even demotivate the students.	answer	0	0	VERB	VB	but if a teacher does n't understand the subject well beyond the planed curiculum and therefor is n't able to answer curious stundents
477	361200_aID2TE	Curious studens are a blessing for every teacher who can answer their questions well, but if a teacher doesn't understand the subject well beyond the planed curiculum and therefor isn't able to answer curious stundents, it can evoke a sense of overwhelming difficulty of the subject and even demotivate the students.	evoke	0	0	VERB	VB	it can evoke a sense of overwhelming difficulty of the subject and even demotivate the students .
478	361200_aID2TE	Curious studens are a blessing for every teacher who can answer their questions well, but if a teacher doesn't understand the subject well beyond the planed curiculum and therefor isn't able to answer curious stundents, it can evoke a sense of overwhelming difficulty of the subject and even demotivate the students.	overwhelming	0	0	VERB	VBG	it can evoke a sense of overwhelming difficulty of the subject and even demotivate the students .
479	361200_aID2TE	Curious studens are a blessing for every teacher who can answer their questions well, but if a teacher doesn't understand the subject well beyond the planed curiculum and therefor isn't able to answer curious stundents, it can evoke a sense of overwhelming difficulty of the subject and even demotivate the students.	demotivate	0	0	VERB	VB	it can evoke a sense of overwhelming difficulty of the subject and even demotivate the students .
480	361200_aID2TE	I conclude there's a clear priority for a teacher and that is understanding	conclude	0	0	VERB	VBP	I conclude there 's a clear priority for a teacher and that is understanding
481	361200_aID2TE	I conclude there's a clear priority for a teacher and that is understanding	understanding	0	0	VERB	VBG	I conclude there 's a clear priority for a teacher and that is understanding
482	356010_aID2TE	I want to tell something about a subject which is very important in school, the relationship between a teacher and student or the question how nice or strict should a teacher be?	want	0	0	VERB	VBP	I want to tell something about a subject which is very important in school
483	356010_aID2TE	I want to tell something about a subject which is very important in school, the relationship between a teacher and student or the question how nice or strict should a teacher be?	tell	0	0	VERB	VB	I want to tell something about a subject which is very important in school
484	356010_aID2TE	My opinion is, in general a teacher should be a person who gets respect from his students otherwise it does not work in a school, because if this is not the case the students do what they want to do in a lesson.	gets	0	0	VERB	VBZ	in general a teacher should be a person who gets respect from his students otherwise it does not work in a school
485	356010_aID2TE	My opinion is, in general a teacher should be a person who gets respect from his students otherwise it does not work in a school, because if this is not the case the students do what they want to do in a lesson.	respect	0	0	VERB	VBP	in general a teacher should be a person who gets respect from his students otherwise it does not work in a school
486	356010_aID2TE	My opinion is, in general a teacher should be a person who gets respect from his students otherwise it does not work in a school, because if this is not the case the students do what they want to do in a lesson.	otherwise	0	0	VERB	VBP	in general a teacher should be a person who gets respect from his students otherwise it does not work in a school
487	356010_aID2TE	My opinion is, in general a teacher should be a person who gets respect from his students otherwise it does not work in a school, because if this is not the case the students do what they want to do in a lesson.	work	0	0	VERB	VB	in general a teacher should be a person who gets respect from his students otherwise it does not work in a school
488	356010_aID2TE	My opinion is, in general a teacher should be a person who gets respect from his students otherwise it does not work in a school, because if this is not the case the students do what they want to do in a lesson.	want	0	0	VERB	VBP	because if this is not the case the students do what they want to do in a lesson .
489	356010_aID2TE	I do not really agree with this statement that the teachers ability to relate well with students is more important than an excellent knowledge of the subject being thaugt, because sure it is a very important aspect to have a good relationship with the teacher but the teacher should be an authority person.	agree	0	0	VERB	VB	I do not really agree with this statement that the teachers ability to relate well with students is more important than an excellent knowledge of the subject being thaugt
490	356010_aID2TE	I do not really agree with this statement that the teachers ability to relate well with students is more important than an excellent knowledge of the subject being thaugt, because sure it is a very important aspect to have a good relationship with the teacher but the teacher should be an authority person.	relate	0	0	VERB	VB	I do not really agree with this statement that the teachers ability to relate well with students is more important than an excellent knowledge of the subject being thaugt
491	356010_aID2TE	There are some teacher who feels like a friend from a student and I think this is not right.	feels	0	0	VERB	VBZ	There are some teacher who feels like a friend from a student and I think this is not right .
492	356010_aID2TE	There are some teacher who feels like a friend from a student and I think this is not right.	think	0	0	VERB	VBP	There are some teacher who feels like a friend from a student and I think this is not right .
493	356010_aID2TE	And today a teacher is not only a person who teaches the students in the lessons like history or something, I think today is a teacher a person who has to teach the students also in other things for example: how you should talk when you have an important discussion.	teaches	0	0	VERB	VBZ	And today a teacher is not only a person who teaches the students in the lessons like history or something
494	356010_aID2TE	And today a teacher is not only a person who teaches the students in the lessons like history or something, I think today is a teacher a person who has to teach the students also in other things for example: how you should talk when you have an important discussion.	think	0	0	VERB	VBP	I think today is a teacher a person who has to teach the students also in other things for example
495	356010_aID2TE	And today a teacher is not only a person who teaches the students in the lessons like history or something, I think today is a teacher a person who has to teach the students also in other things for example: how you should talk when you have an important discussion.	teach	0	0	VERB	VB	I think today is a teacher a person who has to teach the students also in other things for example
496	356010_aID2TE	And today a teacher is not only a person who teaches the students in the lessons like history or something, I think today is a teacher a person who has to teach the students also in other things for example: how you should talk when you have an important discussion.	talk	0	0	VERB	VB	how you should talk when you have an important discussion .
497	356010_aID2TE	Or the teacher shows you how you can get a job in future.	shows	0	0	VERB	VBZ	Or the teacher shows you how you can get a job in future .
498	356010_aID2TE	Or the teacher shows you how you can get a job in future.	get	0	0	VERB	VB	Or the teacher shows you how you can get a job in future .
499	356010_aID2TE	I think another problem or maybe not problem but a fact is that the teachers, who teachs in school for example in a gymnasium or in another school with students between sixteen until twenty or something, are getting younger and younger there are some sport teacher who are maybe 23 years old.	think	0	0	VERB	VBP	I think another problem or maybe not problem but a fact is that the teachers
500	356010_aID2TE	I think another problem or maybe not problem but a fact is that the teachers, who teachs in school for example in a gymnasium or in another school with students between sixteen until twenty or something, are getting younger and younger there are some sport teacher who are maybe 23 years old.	teachs	0	0	VERB	VBP	who teachs in school for example in a gymnasium or in another school with students between sixteen until twenty or something
501	356010_aID2TE	I think another problem or maybe not problem but a fact is that the teachers, who teachs in school for example in a gymnasium or in another school with students between sixteen until twenty or something, are getting younger and younger there are some sport teacher who are maybe 23 years old.	getting	0	0	VERB	VBG	are getting younger and younger there are some sport teacher who are maybe 23 years old .
502	356010_aID2TE	And I think it is really hard to stay a teacher and not be like a friend if there are only 5 years between a teacher and a stundent.	think	0	0	VERB	VBP	And I think it is really hard to stay a teacher and not be like a friend if there are only 5 years between a teacher and a stundent .
503	356010_aID2TE	And I think it is really hard to stay a teacher and not be like a friend if there are only 5 years between a teacher and a stundent.	stay	0	0	VERB	VB	And I think it is really hard to stay a teacher and not be like a friend if there are only 5 years between a teacher and a stundent .
504	356010_aID2TE	At the end I have to say there have to be a good mix with both of it.	say	0	0	VERB	VB	At the end I have to say there have to be a good mix with both of it .
505	219553_aID2TE	As soon as she gets there her teacher starts yelling at her for wearing something unappropriate.	gets	0	0	VERB	VBZ	As soon as she gets there her teacher starts yelling at her for wearing something unappropriate .
506	219553_aID2TE	As soon as she gets there her teacher starts yelling at her for wearing something unappropriate.	starts	0	0	VERB	VBZ	As soon as she gets there her teacher starts yelling at her for wearing something unappropriate .
507	219553_aID2TE	As soon as she gets there her teacher starts yelling at her for wearing something unappropriate.	yelling	0	0	VERB	VBG	As soon as she gets there her teacher starts yelling at her for wearing something unappropriate .
508	219553_aID2TE	As soon as she gets there her teacher starts yelling at her for wearing something unappropriate.	wearing	0	0	VERB	VBG	As soon as she gets there her teacher starts yelling at her for wearing something unappropriate .
509	219553_aID2TE	Now Marie thinks of Mrs.Odermann as a bad teacher because she feels like the grownup can't relate with her.	feels	0	0	VERB	VBZ	Now Marie thinks of Mrs.Odermann as a bad teacher because she feels like the grownup ca n't relate with her .
510	219553_aID2TE	Now Marie thinks of Mrs.Odermann as a bad teacher because she feels like the grownup can't relate with her.	relate	0	0	VERB	VB	Now Marie thinks of Mrs.Odermann as a bad teacher because she feels like the grownup ca n't relate with her .
511	219553_aID2TE	Is the ability to relate with a student more important than the knowlege of the subject being taught?	Is	0	0	VERB	VBZ	Is the ability to relate with a student more important than the knowlege of the subject being taught ?
512	219553_aID2TE	Is the ability to relate with a student more important than the knowlege of the subject being taught?	relate	0	0	VERB	VB	Is the ability to relate with a student more important than the knowlege of the subject being taught ?
513	219553_aID2TE	Is the ability to relate with a student more important than the knowlege of the subject being taught?	taught	0	0	VERB	VBN	Is the ability to relate with a student more important than the knowlege of the subject being taught ?
514	219553_aID2TE	On the one hand if a teacher can't relate with the students, he or she probably can't create a lesson that's very interesting for the pupils and that way they'll stop paying attention in class which may have negativ consequences on their testresults.	relate	0	0	VERB	VB	On the one hand if a teacher ca n't relate with the students
515	219553_aID2TE	On the one hand if a teacher can't relate with the students, he or she probably can't create a lesson that's very interesting for the pupils and that way they'll stop paying attention in class which may have negativ consequences on their testresults.	create	0	0	VERB	VB	he or she probably ca n't create a lesson that 's very interesting for the pupils and that way they 'll stop paying attention in class which may have negativ consequences on their testresults .
