	id	sentence	word	tlms	all_mets	pos	tag	local
1033	686116_aID1AD	All in all, it is extremely simple to generate a young child's interest towards a product On the other hand, there are parents, who should be responsible that for firstly what a child watches in its free time, but also what it buys.	generate	0	0	VERB	VB	it is extremely simple to generate a young child 's interest towards a product On the other hand
1034	686116_aID1AD	All in all, it is extremely simple to generate a young child's interest towards a product On the other hand, there are parents, who should be responsible that for firstly what a child watches in its free time, but also what it buys.	buys	0	0	VERB	VBZ	but also what it buys .
1035	686116_aID1AD	A child does not have the money to buy something.	buy	0	0	VERB	VB	A child does not have the money to buy something .
1036	686116_aID1AD	Most of the times, they ask their parents to do so.	ask	0	0	VERB	VBP	they ask their parents to do so .
1037	686116_aID1AD	Furthermore, if the law forbid these advertisements, then children would not be informed about new products they are keen on playing with.	informed	0	0	VERB	VBN	then children would not be informed about new products they are keen on playing with .
1038	686116_aID1AD	Furthermore, if the law forbid these advertisements, then children would not be informed about new products they are keen on playing with.	playing	0	0	VERB	VBG	then children would not be informed about new products they are keen on playing with .
1039	686116_aID1AD	This results in less children specific products being sold, which eventually can damage the economy.	sold	0	0	VERB	VBN	This results in less children specific products being sold
1040	686116_aID1AD	This results in less children specific products being sold, which eventually can damage the economy.	damage	1	1	VERB	VB	which eventually can damage the economy .
1041	686116_aID1AD	Also, in the advertisment, jobs would be lost.	lost	0	0	VERB	VBN	jobs would be lost .
1042	686116_aID1AD	Additionally, the channels airing children programms would go bankrupt, since they cannot generate money from advdertisement.	airing	0	0	VERB	VBG	the channels airing children programms would go bankrupt
1043	686116_aID1AD	Additionally, the channels airing children programms would go bankrupt, since they cannot generate money from advdertisement.	go	0	0	VERB	VB	the channels airing children programms would go bankrupt
1044	686116_aID1AD	Additionally, the channels airing children programms would go bankrupt, since they cannot generate money from advdertisement.	generate	0	0	VERB	VB	since they can not generate money from advdertisement .
1045	686116_aID1AD	Once an experiment was conducted in which children were given the opportunity to eat a marshmallow right now or wait and then eat two marshmallows.	conducted	0	0	VERB	VBN	Once an experiment was conducted in which children were given the opportunity to eat a marshmallow right now or wait and then eat two marshmallows .
1046	686116_aID1AD	Once an experiment was conducted in which children were given the opportunity to eat a marshmallow right now or wait and then eat two marshmallows.	given	0	0	VERB	VBN	Once an experiment was conducted in which children were given the opportunity to eat a marshmallow right now or wait and then eat two marshmallows .
1047	686116_aID1AD	Once an experiment was conducted in which children were given the opportunity to eat a marshmallow right now or wait and then eat two marshmallows.	eat	0	0	VERB	VB	Once an experiment was conducted in which children were given the opportunity to eat a marshmallow right now or wait and then eat two marshmallows .
1048	686116_aID1AD	Once an experiment was conducted in which children were given the opportunity to eat a marshmallow right now or wait and then eat two marshmallows.	eat	0	0	VERB	VB	Once an experiment was conducted in which children were given the opportunity to eat a marshmallow right now or wait and then eat two marshmallows .
1049	686116_aID1AD	The longer they waited for the other marshmallow, the more successful the will become in their later life, the study suggested.	waited	0	0	VERB	VBD	The longer they waited for the other marshmallow
1050	686116_aID1AD	The longer they waited for the other marshmallow, the more successful the will become in their later life, the study suggested.	become	0	0	VERB	VB	the more successful the will become in their later life
1051	686116_aID1AD	The longer they waited for the other marshmallow, the more successful the will become in their later life, the study suggested.	suggested	0	0	VERB	VBD	the study suggested .
1052	686116_aID1AD	In life nowadays, it is keen to be able to resist.	resist	0	0	VERB	VB	it is keen to be able to resist .
1053	686116_aID1AD	In conclusion, it can be said that to forbid those advertisements would seem like a good idea at first sight, but it would just bring disatvantages.	said	0	0	VERB	VBD	it can be said that to forbid those advertisements would seem like a good idea at first sight
1054	686116_aID1AD	In conclusion, it can be said that to forbid those advertisements would seem like a good idea at first sight, but it would just bring disatvantages.	forbid	0	0	VERB	VB	it can be said that to forbid those advertisements would seem like a good idea at first sight
1055	686116_aID1AD	In conclusion, it can be said that to forbid those advertisements would seem like a good idea at first sight, but it would just bring disatvantages.	seem	0	0	VERB	VB	it can be said that to forbid those advertisements would seem like a good idea at first sight
1056	686116_aID1AD	In conclusion, it can be said that to forbid those advertisements would seem like a good idea at first sight, but it would just bring disatvantages.	bring	1	1	VERB	VB	but it would just bring disatvantages .
1057	686116_aID1AD	Ps: those lags/ freezes are highly annoying.	annoying	0	0	VERB	VBG	those lags/ freezes are highly annoying .
1058	680525_aID1AD	In the last century advertising evolved into a new level.	evolved	0	0	VERB	VBD	In the last century advertising evolved into a new level .
1059	680525_aID1AD	Through digital media it has become fairly easy to direct advertisment towards a certain social group.	become	0	0	VERB	VBN	Through digital media it has become fairly easy to direct advertisment towards a certain social group .
1060	680525_aID1AD	Through digital media it has become fairly easy to direct advertisment towards a certain social group.	direct	0	0	VERB	VB	Through digital media it has become fairly easy to direct advertisment towards a certain social group .
1061	680525_aID1AD	It is common for even young children to spend time watching television and thus being exposed to advertisment.	spend	1	1	VERB	VB	It is common for even young children to spend time watching television and thus being exposed to advertisment .
1062	680525_aID1AD	It is common for even young children to spend time watching television and thus being exposed to advertisment.	watching	0	0	VERB	VBG	It is common for even young children to spend time watching television and thus being exposed to advertisment .
1063	680525_aID1AD	It is common for even young children to spend time watching television and thus being exposed to advertisment.	exposed	0	0	VERB	VBN	It is common for even young children to spend time watching television and thus being exposed to advertisment .
1064	680525_aID1AD	This essay will discuss wether or not television advertising directed toward young children (aged two to five) should not be allowed.	discuss	0	0	VERB	VB	This essay will discuss wether or not television advertising directed toward young children ( aged two to five ) should not be allowed .
1065	680525_aID1AD	This essay will discuss wether or not television advertising directed toward young children (aged two to five) should not be allowed.	directed	0	0	VERB	VBD	This essay will discuss wether or not television advertising directed toward young children ( aged two to five ) should not be allowed .
1066	680525_aID1AD	This essay will discuss wether or not television advertising directed toward young children (aged two to five) should not be allowed.	aged	0	0	VERB	VBN	This essay will discuss wether or not television advertising directed toward young children ( aged two to five ) should not be allowed .
1067	680525_aID1AD	This essay will discuss wether or not television advertising directed toward young children (aged two to five) should not be allowed.	allowed	0	0	VERB	VBN	This essay will discuss wether or not television advertising directed toward young children ( aged two to five ) should not be allowed .
1068	680525_aID1AD	Because of this reason they should not have to deal with advertisement.	deal	0	0	VERB	VB	Because of this reason they should not have to deal with advertisement .
1069	680525_aID1AD	"If a child watches a person telling him that this is ""the best toy in the world"" it will certainly want one."	watches	0	0	VERB	VBZ	If a child watches a person telling him that this is `` the best toy in the world '' it will certainly want one .
1070	680525_aID1AD	"If a child watches a person telling him that this is ""the best toy in the world"" it will certainly want one."	telling	0	0	VERB	VBG	If a child watches a person telling him that this is `` the best toy in the world '' it will certainly want one .
1071	680525_aID1AD	"If a child watches a person telling him that this is ""the best toy in the world"" it will certainly want one."	want	0	0	VERB	VB	If a child watches a person telling him that this is `` the best toy in the world '' it will certainly want one .
1072	680525_aID1AD	At a young age a child will believe most of what it is told.	believe	0	0	VERB	VB	At a young age a child will believe most of what it is told .
1073	680525_aID1AD	At a young age a child will believe most of what it is told.	told	0	0	VERB	VBN	At a young age a child will believe most of what it is told .
1074	680525_aID1AD	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically.	learing	0	0	VERB	VBG	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically .
1075	680525_aID1AD	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically.	deal	0	0	VERB	VB	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically .
1076	680525_aID1AD	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically.	telling	0	0	VERB	VBG	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically .
1077	680525_aID1AD	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically.	influence	0	0	VERB	VB	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically .
1078	680525_aID1AD	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically.	liking	0	0	VERB	VBG	The child is still learing about the structure of this world and having to deal with a person telling you what is better will influence the development of his liking drastically .
1079	680525_aID1AD	To remain objective advertising directed towards young children should not be allowed.	remain	0	0	VERB	VB	To remain objective advertising directed towards young children should not be allowed .
1080	680525_aID1AD	To remain objective advertising directed towards young children should not be allowed.	directed	0	0	VERB	VBD	To remain objective advertising directed towards young children should not be allowed .
1081	680525_aID1AD	To remain objective advertising directed towards young children should not be allowed.	allowed	0	0	VERB	VBN	To remain objective advertising directed towards young children should not be allowed .
1082	680525_aID1AD	In contrast raising a child can never be objective and wether the child is influenced by advertisement or by his parents does not matter.	raising	0	0	VERB	VBG	In contrast raising a child can never be objective and wether the child is influenced by advertisement or by his parents does not matter .
1083	680525_aID1AD	In contrast raising a child can never be objective and wether the child is influenced by advertisement or by his parents does not matter.	wether	0	0	VERB	VBZ	In contrast raising a child can never be objective and wether the child is influenced by advertisement or by his parents does not matter .
1084	680525_aID1AD	In contrast raising a child can never be objective and wether the child is influenced by advertisement or by his parents does not matter.	influenced	0	0	VERB	VBN	In contrast raising a child can never be objective and wether the child is influenced by advertisement or by his parents does not matter .
1085	680525_aID1AD	In contrast raising a child can never be objective and wether the child is influenced by advertisement or by his parents does not matter.	matter	0	0	VERB	VB	In contrast raising a child can never be objective and wether the child is influenced by advertisement or by his parents does not matter .
1086	680525_aID1AD	In fact it might even be better if the child gets influenced by people other than it's parents.	gets	0	0	VERB	VBZ	In fact it might even be better if the child gets influenced by people other than it 's parents .
1087	680525_aID1AD	In fact it might even be better if the child gets influenced by people other than it's parents.	influenced	0	0	VERB	VBN	In fact it might even be better if the child gets influenced by people other than it 's parents .
1088	680525_aID1AD	The child will then not grow fully according to the will of the parents which will grant it individuality.	grow	0	0	VERB	VB	The child will then not grow fully according to the will of the parents which will grant it individuality .
1089	680525_aID1AD	The child will then not grow fully according to the will of the parents which will grant it individuality.	according	0	0	VERB	VBG	The child will then not grow fully according to the will of the parents which will grant it individuality .
1090	680525_aID1AD	The child will then not grow fully according to the will of the parents which will grant it individuality.	grant	0	0	VERB	VB	The child will then not grow fully according to the will of the parents which will grant it individuality .
1091	680525_aID1AD	This is the reason why television advertising directed toward young children should be allowed.	directed	0	0	VERB	VBD	This is the reason why television advertising directed toward young children should be allowed .
1092	680525_aID1AD	This is the reason why television advertising directed toward young children should be allowed.	allowed	0	0	VERB	VBN	This is the reason why television advertising directed toward young children should be allowed .
1093	680525_aID1AD	In conclusion advertising can be a risk because it affects the thinking of a young child.	affects	0	0	VERB	VBZ	In conclusion advertising can be a risk because it affects the thinking of a young child .
1094	680525_aID1AD	Yet even though it is clear that the child is influenced this way, it can never be fully shielded from the influence of the outside world and this has to be taken into consideration when asking the question wether it truely makes sense to frobid a form of advertising which is onmnipresent in todays society.	influenced	0	0	VERB	VBN	Yet even though it is clear that the child is influenced this way
1095	680525_aID1AD	Yet even though it is clear that the child is influenced this way, it can never be fully shielded from the influence of the outside world and this has to be taken into consideration when asking the question wether it truely makes sense to frobid a form of advertising which is onmnipresent in todays society.	shielded	1	1	VERB	VBN	it can never be fully shielded from the influence of the outside world and this has to be taken into consideration when asking the question wether it truely makes sense to frobid a form of advertising which is onmnipresent in todays society .
1096	680525_aID1AD	Yet even though it is clear that the child is influenced this way, it can never be fully shielded from the influence of the outside world and this has to be taken into consideration when asking the question wether it truely makes sense to frobid a form of advertising which is onmnipresent in todays society.	taken	0	0	VERB	VBN	it can never be fully shielded from the influence of the outside world and this has to be taken into consideration when asking the question wether it truely makes sense to frobid a form of advertising which is onmnipresent in todays society .
1097	680525_aID1AD	Yet even though it is clear that the child is influenced this way, it can never be fully shielded from the influence of the outside world and this has to be taken into consideration when asking the question wether it truely makes sense to frobid a form of advertising which is onmnipresent in todays society.	asking	0	0	VERB	VBG	it can never be fully shielded from the influence of the outside world and this has to be taken into consideration when asking the question wether it truely makes sense to frobid a form of advertising which is onmnipresent in todays society .
1098	680525_aID1AD	Yet even though it is clear that the child is influenced this way, it can never be fully shielded from the influence of the outside world and this has to be taken into consideration when asking the question wether it truely makes sense to frobid a form of advertising which is onmnipresent in todays society.	frobid	0	0	VERB	VB	it can never be fully shielded from the influence of the outside world and this has to be taken into consideration when asking the question wether it truely makes sense to frobid a form of advertising which is onmnipresent in todays society .
1099	680773_aID1AD	Young children are easily manipulated.	manipulated	0	0	VERB	VBN	Young children are easily manipulated .
1100	680773_aID1AD	If by their peers, their parents or other people or objects they look up to, children's opinions can be changed quickly.	look	0	0	VERB	VBP	their parents or other people or objects they look up to
1101	680773_aID1AD	If by their peers, their parents or other people or objects they look up to, children's opinions can be changed quickly.	changed	0	0	VERB	VBN	children 's opinions can be changed quickly .
1102	680773_aID1AD	Television and specificaly advertisments are especially important in this matter, but is it actually ok for children to be specificaly targeted by advertisment?	ok	0	0	VERB	VBZ	but is it actually ok for children to be specificaly targeted by advertisment ?
1103	680773_aID1AD	Television and specificaly advertisments are especially important in this matter, but is it actually ok for children to be specificaly targeted by advertisment?	specificaly	0	0	VERB	JJ	Television and specificaly advertisments are especially important in this matter
1104	680773_aID1AD	Television and specificaly advertisments are especially important in this matter, but is it actually ok for children to be specificaly targeted by advertisment?	targeted	1	1	VERB	VBN	but is it actually ok for children to be specificaly targeted by advertisment ?
1105	680773_aID1AD	One might argue that it should not be allowed, and it would be sensible to do so.	argue	0	0	VERB	VB	One might argue that it should not be allowed
1106	680773_aID1AD	One might argue that it should not be allowed, and it would be sensible to do so.	allowed	0	0	VERB	VBN	One might argue that it should not be allowed
1107	680773_aID1AD	Children are very suseptible to subconsious manipulation and have no means of defending themselves from it.	defending	0	0	VERB	VBG	Children are very suseptible to subconsious manipulation and have no means of defending themselves from it .
1108	680773_aID1AD	They willingly listen and take in consious information along with subconsious stimuli, leading them to unreasonable requests and maybe even changed behaviour.	listen	0	0	VERB	VBP	They willingly listen and take in consious information along with subconsious stimuli
1109	680773_aID1AD	They willingly listen and take in consious information along with subconsious stimuli, leading them to unreasonable requests and maybe even changed behaviour.	take	0	0	VERB	VBP	They willingly listen and take in consious information along with subconsious stimuli
1110	680773_aID1AD	They willingly listen and take in consious information along with subconsious stimuli, leading them to unreasonable requests and maybe even changed behaviour.	leading	0	0	VERB	VBG	leading them to unreasonable requests and maybe even changed behaviour .
1111	680773_aID1AD	They willingly listen and take in consious information along with subconsious stimuli, leading them to unreasonable requests and maybe even changed behaviour.	changed	0	0	VERB	VBN	leading them to unreasonable requests and maybe even changed behaviour .
1112	680773_aID1AD	On the other hand, children's parents have a great amount of control over what their child sees on the television and how it reacts to it, since their opinions and behaviour has been affecting that of their child since shortly after its birth.	reacts	0	0	VERB	VBZ	children 's parents have a great amount of control over what their child sees on the television and how it reacts to it
1113	680773_aID1AD	On the other hand, children's parents have a great amount of control over what their child sees on the television and how it reacts to it, since their opinions and behaviour has been affecting that of their child since shortly after its birth.	affecting	0	0	VERB	VBG	since their opinions and behaviour has been affecting that of their child since shortly after its birth .
1114	680773_aID1AD	Furthermore, children are not only influenced by commercials, but by anything they see and like, so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison.	influenced	0	0	VERB	VBN	children are not only influenced by commercials
1115	680773_aID1AD	Furthermore, children are not only influenced by commercials, but by anything they see and like, so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison.	see	0	0	VERB	VBP	but by anything they see and like
1116	680773_aID1AD	Furthermore, children are not only influenced by commercials, but by anything they see and like, so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison.	like	0	0	VERB	VBP	but by anything they see and like
1117	680773_aID1AD	Furthermore, children are not only influenced by commercials, but by anything they see and like, so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison.	banning	0	0	VERB	VBG	so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison .
1118	680773_aID1AD	Furthermore, children are not only influenced by commercials, but by anything they see and like, so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison.	monitoring	0	0	VERB	VBG	so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison .
1119	680773_aID1AD	Furthermore, children are not only influenced by commercials, but by anything they see and like, so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison.	target	1	1	VERB	VBP	so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison .
1120	680773_aID1AD	Furthermore, children are not only influenced by commercials, but by anything they see and like, so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison.	bypassed	0	0	VERB	VBN	so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison .
1121	680773_aID1AD	Furthermore, children are not only influenced by commercials, but by anything they see and like, so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison.	shown	0	0	VERB	VBN	so banning or monitoring advertisements that target children can be bypassed by pretty much anything that is shown on televison .
1122	680773_aID1AD	To conclude, my personal opinion of banning advertisements directed towards children is, that a ban would not do much.	conclude	0	0	VERB	VB	To conclude
1123	680773_aID1AD	To conclude, my personal opinion of banning advertisements directed towards children is, that a ban would not do much.	banning	0	0	VERB	VBG	my personal opinion of banning advertisements directed towards children is
1124	680773_aID1AD	To conclude, my personal opinion of banning advertisements directed towards children is, that a ban would not do much.	directed	0	0	VERB	VBN	my personal opinion of banning advertisements directed towards children is
1125	680773_aID1AD	For one thing, parents are the ultimate filter of what children see and the behaviour they show as a reaction.	see	0	0	VERB	VBP	parents are the ultimate filter of what children see and the behaviour they show as a reaction .
1126	680773_aID1AD	For one thing, parents are the ultimate filter of what children see and the behaviour they show as a reaction.	show	0	0	VERB	VBP	parents are the ultimate filter of what children see and the behaviour they show as a reaction .
1127	680773_aID1AD	So if a child makes unreasonable requests, like constantly demanding new toys, parents can work against the advertisment by simply not answering those requests.	demanding	0	0	VERB	VBG	like constantly demanding new toys
1128	680773_aID1AD	So if a child makes unreasonable requests, like constantly demanding new toys, parents can work against the advertisment by simply not answering those requests.	work	0	0	VERB	VB	parents can work against the advertisment by simply not answering those requests .
1129	680773_aID1AD	So if a child makes unreasonable requests, like constantly demanding new toys, parents can work against the advertisment by simply not answering those requests.	answering	0	0	VERB	VBG	parents can work against the advertisment by simply not answering those requests .
1130	680773_aID1AD	And, finaly, on the other hand children, even rather young ones, tend to recognise what they want or not without being guided by what they see on television.	tend	0	0	VERB	VBP	tend to recognise what they want or not without being guided by what they see on television .
1131	680773_aID1AD	And, finaly, on the other hand children, even rather young ones, tend to recognise what they want or not without being guided by what they see on television.	recognise	0	0	VERB	VB	tend to recognise what they want or not without being guided by what they see on television .
1132	680773_aID1AD	And, finaly, on the other hand children, even rather young ones, tend to recognise what they want or not without being guided by what they see on television.	want	0	0	VERB	VBP	tend to recognise what they want or not without being guided by what they see on television .
1133	680773_aID1AD	And, finaly, on the other hand children, even rather young ones, tend to recognise what they want or not without being guided by what they see on television.	guided	1	1	VERB	VBN	tend to recognise what they want or not without being guided by what they see on television .
1134	680773_aID1AD	And, finaly, on the other hand children, even rather young ones, tend to recognise what they want or not without being guided by what they see on television.	see	0	0	VERB	VBP	tend to recognise what they want or not without being guided by what they see on television .
1135	659758_aID1AD	"The statement ""Television advertising directed toward young children should not be allowed."" highlights the issues surrounding the impressionability of young children, which is often abused by corporations."	directed	0	0	VERB	VBD	The statement `` Television advertising directed toward young children should not be allowed . '' highlights the issues surrounding the impressionability of young children
1136	659758_aID1AD	"The statement ""Television advertising directed toward young children should not be allowed."" highlights the issues surrounding the impressionability of young children, which is often abused by corporations."	allowed	0	0	VERB	VBN	The statement `` Television advertising directed toward young children should not be allowed . '' highlights the issues surrounding the impressionability of young children
1137	659758_aID1AD	"The statement ""Television advertising directed toward young children should not be allowed."" highlights the issues surrounding the impressionability of young children, which is often abused by corporations."	surrounding	0	0	VERB	VBG	The statement `` Television advertising directed toward young children should not be allowed . '' highlights the issues surrounding the impressionability of young children
1138	659758_aID1AD	"The statement ""Television advertising directed toward young children should not be allowed."" highlights the issues surrounding the impressionability of young children, which is often abused by corporations."	abused	0	0	VERB	VBN	which is often abused by corporations .
1139	659758_aID1AD	The author of the statement is of the opinion that such advertising should not be banned.	banned	0	0	VERB	VBN	The author of the statement is of the opinion that such advertising should not be banned .
1140	659758_aID1AD	However, in today's modern society, is a claim such as this to be taken seriously and is this something worth considering, or is this an isssue of no importance.	taken	0	0	VERB	VBN	is a claim such as this to be taken seriously and is this something worth considering
1141	659758_aID1AD	However, in today's modern society, is a claim such as this to be taken seriously and is this something worth considering, or is this an isssue of no importance.	considering	0	0	VERB	VBG	is a claim such as this to be taken seriously and is this something worth considering
1142	659758_aID1AD	On the one hand children's television is an important source of income for many television companies and it is understandable that the adverts shown are directed towards the audience watching.	shown	0	0	VERB	VBN	On the one hand children 's television is an important source of income for many television companies and it is understandable that the adverts shown are directed towards the audience watching .
1143	659758_aID1AD	On the one hand children's television is an important source of income for many television companies and it is understandable that the adverts shown are directed towards the audience watching.	directed	0	0	VERB	VBN	On the one hand children 's television is an important source of income for many television companies and it is understandable that the adverts shown are directed towards the audience watching .
1144	659758_aID1AD	Many children enjoy watching the adverts as they can learn about new toys and games on the market.	enjoy	0	0	VERB	VBP	Many children enjoy watching the adverts as they can learn about new toys and games on the market .
1145	659758_aID1AD	Many children enjoy watching the adverts as they can learn about new toys and games on the market.	watching	0	0	VERB	VBG	Many children enjoy watching the adverts as they can learn about new toys and games on the market .
1146	659758_aID1AD	Many children enjoy watching the adverts as they can learn about new toys and games on the market.	learn	0	0	VERB	VB	Many children enjoy watching the adverts as they can learn about new toys and games on the market .
1147	659758_aID1AD	Another point supporting advertising directed towards children during this segment of children's television, is that other adverts might be of an inappropriate nature and make young children feel uncomfortable.	supporting	0	0	VERB	VBG	Another point supporting advertising directed towards children during this segment of children 's television
1148	659758_aID1AD	Another point supporting advertising directed towards children during this segment of children's television, is that other adverts might be of an inappropriate nature and make young children feel uncomfortable.	directed	0	0	VERB	VBD	Another point supporting advertising directed towards children during this segment of children 's television
1149	659758_aID1AD	Another point supporting advertising directed towards children during this segment of children's television, is that other adverts might be of an inappropriate nature and make young children feel uncomfortable.	feel	0	0	VERB	VBP	is that other adverts might be of an inappropriate nature and make young children feel uncomfortable .
1150	659758_aID1AD	On the other hand, companies are well aware of how impressionable young children are and often advertisements for toys are not completely accurate, leading children to believe that they are getting something far more desirable than the item their parents buy for them, meaning that parent's are essentially wasting money.	believe	0	0	VERB	VB	leading children to believe that they are getting something far more desirable than the item their parents buy for them
1151	659758_aID1AD	On the other hand, companies are well aware of how impressionable young children are and often advertisements for toys are not completely accurate, leading children to believe that they are getting something far more desirable than the item their parents buy for them, meaning that parent's are essentially wasting money.	getting	0	0	VERB	VBG	leading children to believe that they are getting something far more desirable than the item their parents buy for them
1152	659758_aID1AD	On the other hand, companies are well aware of how impressionable young children are and often advertisements for toys are not completely accurate, leading children to believe that they are getting something far more desirable than the item their parents buy for them, meaning that parent's are essentially wasting money.	buy	0	0	VERB	VB	leading children to believe that they are getting something far more desirable than the item their parents buy for them
1153	659758_aID1AD	On the other hand, companies are well aware of how impressionable young children are and often advertisements for toys are not completely accurate, leading children to believe that they are getting something far more desirable than the item their parents buy for them, meaning that parent's are essentially wasting money.	meaning	0	0	VERB	VBG	meaning that parent 's are essentially wasting money .
1154	659758_aID1AD	On the other hand, companies are well aware of how impressionable young children are and often advertisements for toys are not completely accurate, leading children to believe that they are getting something far more desirable than the item their parents buy for them, meaning that parent's are essentially wasting money.	wasting	0	0	VERB	VBG	meaning that parent 's are essentially wasting money .
1155	659758_aID1AD	The second and perhaps strongest argument is that there are many adverts for snacks and drinks directed at young children, these adverts are dangerous because they can lead to young children being unaware of the health risks that these foods pose and not learning about healthy eating at a young enugh age.	strongest	0	0	VERB	VB	The second and perhaps strongest argument is that there are many adverts for snacks and drinks directed at young children
1156	659758_aID1AD	The second and perhaps strongest argument is that there are many adverts for snacks and drinks directed at young children, these adverts are dangerous because they can lead to young children being unaware of the health risks that these foods pose and not learning about healthy eating at a young enugh age.	directed	0	0	VERB	VBD	The second and perhaps strongest argument is that there are many adverts for snacks and drinks directed at young children
1157	659758_aID1AD	The second and perhaps strongest argument is that there are many adverts for snacks and drinks directed at young children, these adverts are dangerous because they can lead to young children being unaware of the health risks that these foods pose and not learning about healthy eating at a young enugh age.	lead	0	0	VERB	VB	these adverts are dangerous because they can lead to young children being unaware of the health risks that these foods pose and not learning about healthy eating at a young enugh age .
1158	659758_aID1AD	The second and perhaps strongest argument is that there are many adverts for snacks and drinks directed at young children, these adverts are dangerous because they can lead to young children being unaware of the health risks that these foods pose and not learning about healthy eating at a young enugh age.	pose	0	0	VERB	VBP	these adverts are dangerous because they can lead to young children being unaware of the health risks that these foods pose and not learning about healthy eating at a young enugh age .
1159	659758_aID1AD	The second and perhaps strongest argument is that there are many adverts for snacks and drinks directed at young children, these adverts are dangerous because they can lead to young children being unaware of the health risks that these foods pose and not learning about healthy eating at a young enugh age.	learning	0	0	VERB	VBG	these adverts are dangerous because they can lead to young children being unaware of the health risks that these foods pose and not learning about healthy eating at a young enugh age .
1160	659758_aID1AD	They leave young children with the belief that such and such gummy snack is a cool thing to eat as the adverts glamourize their consumption consideably.	leave	0	0	VERB	VBP	They leave young children with the belief that such and such gummy snack is a cool thing to eat as the adverts glamourize their consumption consideably .
1161	659758_aID1AD	They leave young children with the belief that such and such gummy snack is a cool thing to eat as the adverts glamourize their consumption consideably.	eat	0	0	VERB	VB	They leave young children with the belief that such and such gummy snack is a cool thing to eat as the adverts glamourize their consumption consideably .
1162	659758_aID1AD	They leave young children with the belief that such and such gummy snack is a cool thing to eat as the adverts glamourize their consumption consideably.	glamourize	0	0	VERB	VBP	They leave young children with the belief that such and such gummy snack is a cool thing to eat as the adverts glamourize their consumption consideably .
1163	659758_aID1AD	These bad habits can accompany a child through their lifetime, leading them to think first of the tastiness of what they are eating and not what effect it is having on their bodies and health.	accompany	0	0	VERB	VB	These bad habits can accompany a child through their lifetime
1164	659758_aID1AD	These bad habits can accompany a child through their lifetime, leading them to think first of the tastiness of what they are eating and not what effect it is having on their bodies and health.	leading	0	0	VERB	VBG	leading them to think first of the tastiness of what they are eating and not what effect it is having on their bodies and health .
1165	659758_aID1AD	These bad habits can accompany a child through their lifetime, leading them to think first of the tastiness of what they are eating and not what effect it is having on their bodies and health.	think	0	0	VERB	VB	leading them to think first of the tastiness of what they are eating and not what effect it is having on their bodies and health .
1166	659758_aID1AD	These bad habits can accompany a child through their lifetime, leading them to think first of the tastiness of what they are eating and not what effect it is having on their bodies and health.	eating	0	0	VERB	VBG	leading them to think first of the tastiness of what they are eating and not what effect it is having on their bodies and health .
1167	659758_aID1AD	In conclusion although adverts directed towards children between the ages of 2 and 5 are perhaps necessary if the product for example a fisher price toy is targeted at this audience and needs to capture their attention in order to make sales the fact that the impresionability of young children is being abused for financial gain is undeniable and children are taught to think in incorrect ways when it comes to what foods they eat.	directed	0	0	VERB	VBD	In conclusion although adverts directed towards children between the ages of 2 and 5 are perhaps necessary if the product for example a fisher price toy is targeted at this audience and needs to capture their attention in order to make sales the fact that the impresionability of young children is being abused for financial gain is undeniable and children are taught to think in incorrect ways when it comes to what foods they eat .
1168	659758_aID1AD	In conclusion although adverts directed towards children between the ages of 2 and 5 are perhaps necessary if the product for example a fisher price toy is targeted at this audience and needs to capture their attention in order to make sales the fact that the impresionability of young children is being abused for financial gain is undeniable and children are taught to think in incorrect ways when it comes to what foods they eat.	targeted	1	1	VERB	VBN	In conclusion although adverts directed towards children between the ages of 2 and 5 are perhaps necessary if the product for example a fisher price toy is targeted at this audience and needs to capture their attention in order to make sales the fact that the impresionability of young children is being abused for financial gain is undeniable and children are taught to think in incorrect ways when it comes to what foods they eat .
